x-axis,1
second,Volt
-1.00002E+00,
-999.02E-03,+2.98392E+00
-998.02E-03,+1.56683E+00
-997.02E-03,+1.87839E+00
-996.02E-03,+3.44623E+00
-995.02E-03,+3.84824E+00
-994.02E-03,+3.03417E+00
-993.02E-03,+843.22E-03
-992.02E-03,+2.27035E+00
-991.02E-03,+2.85327E+00
-990.02E-03,+2.39095E+00
-989.02E-03,+712.56E-03
-988.02E-03,+3.17487E+00
-987.02E-03,+3.73769E+00
-986.02E-03,+3.33568E+00
-985.02E-03,+1.63719E+00
-984.02E-03,+1.75779E+00
-983.02E-03,+2.98392E+00
-982.02E-03,+3.01407E+00
-981.02E-03,+1.08442E+00
-980.02E-03,+2.64221E+00
-979.02E-03,+3.65729E+00
-978.02E-03,+3.58693E+00
-977.02E-03,+2.74271E+00
-976.02E-03,+983.92E-03
-975.02E-03,+2.74271E+00
-974.02E-03,+2.93367E+00
-973.02E-03,+1.48643E+00
-972.02E-03,+1.88844E+00
-971.02E-03,+3.36583E+00
-970.02E-03,+3.81809E+00
-969.02E-03,+3.17487E+00
-968.02E-03,+843.22E-03
-967.02E-03,+2.26030E+00
-966.02E-03,+2.94372E+00
-965.02E-03,+2.44121E+00
-964.02E-03,+823.12E-03
-963.02E-03,+3.09447E+00
-962.02E-03,+3.74774E+00
-961.02E-03,+3.25528E+00
-960.02E-03,+1.72764E+00
-959.02E-03,+1.83819E+00
-958.02E-03,+3.01407E+00
-957.02E-03,+2.93367E+00
-956.02E-03,+1.08442E+00
-955.02E-03,+2.72261E+00
-954.02E-03,+3.78794E+00
-953.02E-03,+3.58693E+00
-952.02E-03,+2.74271E+00
-951.02E-03,+1.13467E+00
-950.02E-03,+2.70251E+00
-949.02E-03,+3.01407E+00
-948.02E-03,+1.61709E+00
-947.02E-03,+1.93869E+00
-946.02E-03,+3.48643E+00
-945.02E-03,+3.82814E+00
-944.02E-03,+3.17487E+00
-943.02E-03,+973.87E-03
-942.02E-03,+2.21005E+00
-941.02E-03,+3.00402E+00
-940.02E-03,+2.47136E+00
-939.02E-03,+863.32E-03
-938.02E-03,+3.07437E+00
-937.02E-03,+3.74774E+00
-936.02E-03,+3.25528E+00
-935.02E-03,+1.59698E+00
-934.02E-03,+1.79799E+00
-933.02E-03,+3.01407E+00
-932.02E-03,+2.93367E+00
-931.02E-03,+1.11457E+00
-930.02E-03,+2.62211E+00
-929.02E-03,+3.65729E+00
-928.02E-03,+3.62714E+00
-927.02E-03,+2.77286E+00
-926.02E-03,+1.00402E+00
-925.02E-03,+2.82312E+00
-924.02E-03,+2.93367E+00
-923.02E-03,+1.51658E+00
-922.02E-03,+1.86834E+00
-921.02E-03,+3.41608E+00
-920.02E-03,+3.83819E+00
-919.02E-03,+3.14472E+00
-918.02E-03,+853.27E-03
-917.02E-03,+2.31055E+00
-916.02E-03,+2.88342E+00
-915.02E-03,+2.40101E+00
-914.02E-03,+833.17E-03
-913.02E-03,+3.09447E+00
-912.02E-03,+3.81809E+00
-911.02E-03,+3.30553E+00
-910.02E-03,+1.50653E+00
-909.02E-03,+1.67739E+00
-908.02E-03,+2.90352E+00
-907.02E-03,+2.96382E+00
-906.02E-03,+993.97E-03
-905.02E-03,+2.62211E+00
-904.02E-03,+3.73769E+00
-903.02E-03,+3.55678E+00
-902.02E-03,+2.71256E+00
-901.02E-03,+1.01407E+00
-900.02E-03,+2.77286E+00
-899.02E-03,+2.98392E+00
-898.02E-03,+1.50653E+00
-897.02E-03,+1.81809E+00
-896.02E-03,+3.41608E+00
-895.02E-03,+3.78794E+00
-894.02E-03,+3.09447E+00
-893.02E-03,+913.57E-03
-892.02E-03,+2.26030E+00
-891.02E-03,+2.93367E+00
-890.02E-03,+2.39095E+00
-889.02E-03,+843.22E-03
-888.02E-03,+3.04422E+00
-887.02E-03,+3.71759E+00
-886.02E-03,+3.24523E+00
-885.02E-03,+1.57688E+00
-884.02E-03,+1.72764E+00
-883.02E-03,+3.00402E+00
-882.02E-03,+2.85327E+00
-881.02E-03,+1.06432E+00
-880.02E-03,+2.69246E+00
-879.02E-03,+3.68744E+00
-878.02E-03,+3.64724E+00
-877.02E-03,+2.67236E+00
-876.02E-03,+1.06432E+00
-875.02E-03,+2.79296E+00
-874.02E-03,+2.93367E+00
-873.02E-03,+1.62714E+00
-872.02E-03,+1.88844E+00
-871.02E-03,+3.49648E+00
-870.02E-03,+3.81809E+00
-869.02E-03,+3.10452E+00
-868.02E-03,+843.22E-03
-867.02E-03,+2.27035E+00
-866.02E-03,+2.86332E+00
-865.02E-03,+2.37085E+00
-864.02E-03,+762.81E-03
-863.02E-03,+3.04422E+00
-862.02E-03,+3.82814E+00
-861.02E-03,+3.32563E+00
-860.02E-03,+1.59698E+00
-859.02E-03,+1.69749E+00
-858.02E-03,+2.93367E+00
-857.02E-03,+3.01407E+00
-856.02E-03,+1.08442E+00
-855.02E-03,+2.74271E+00
-854.02E-03,+3.66734E+00
-853.02E-03,+3.57688E+00
-852.02E-03,+2.72261E+00
-851.02E-03,+1.13467E+00
-850.02E-03,+2.76281E+00
-849.02E-03,+3.01407E+00
-848.02E-03,+1.53668E+00
-847.02E-03,+1.93869E+00
-846.02E-03,+3.49648E+00
-845.02E-03,+3.88844E+00
-844.02E-03,+3.12462E+00
-843.02E-03,+933.67E-03
-842.02E-03,+2.35075E+00
-841.02E-03,+2.94372E+00
-840.02E-03,+2.45126E+00
-839.02E-03,+893.47E-03
-838.02E-03,+3.08442E+00
-837.02E-03,+3.74774E+00
-836.02E-03,+3.25528E+00
-835.02E-03,+1.64724E+00
-834.02E-03,+1.72764E+00
-833.02E-03,+2.94372E+00
-832.02E-03,+2.98392E+00
-831.02E-03,+1.03417E+00
-830.02E-03,+2.61206E+00
-829.02E-03,+3.59698E+00
-828.02E-03,+3.57688E+00
-827.02E-03,+2.77286E+00
-826.02E-03,+1.08442E+00
-825.02E-03,+2.76281E+00
-824.02E-03,+2.96382E+00
-823.02E-03,+1.59698E+00
-822.02E-03,+1.87839E+00
-821.02E-03,+3.34573E+00
-820.02E-03,+3.81809E+00
-819.02E-03,+3.17487E+00
-818.02E-03,+993.97E-03
-817.02E-03,+2.23015E+00
-816.02E-03,+2.93367E+00
-815.02E-03,+2.43116E+00
-814.02E-03,+833.17E-03
-813.02E-03,+3.10452E+00
-812.02E-03,+3.75779E+00
-811.02E-03,+3.25528E+00
-810.02E-03,+1.58693E+00
-809.02E-03,+1.66734E+00
